,parcelid,bedroomcnt,taxvaluedollarcnt,calculatedfinishedsquarefeet,taxamount
4616,11849299,3.0,75962.0,1419.0,1251.73
4617,11625271,2.0,1409000.0,2059.0,17021.24
4618,11608486,2.0,818060.0,1660.0,9880.39
4619,12871986,3.0,334930.0,1106.0,4132.15
4620,12668134,3.0,1457513.0,2364.0,17030.3
4621,12696589,3.0,879730.0,3356.0,10194.7
4622,11453882,3.0,733841.0,2582.0,9082.69
4623,12173600,2.0,688000.0,1347.0,8060.23
4624,12616765,3.0,54207.0,1245.0,737.61
4625,12266492,3.0,215717.0,1243.0,3749.0
4626,11065650,6.0,275268.0,1352.0,3446.01
4627,10954789,4.0,305046.0,1465.0,3371.37
4628,11618832,1.0,150230.0,1080.0,1874.49
4629,12604014,5.0,931979.0,2818.0,10712.23
4630,10940393,3.0,598997.0,1240.0,6644.04
4631,12961600,3.0,132373.0,999.0,1803.33
4632,12603502,3.0,699032.0,2040.0,8032.27
4633,12894857,3.0,459956.0,2423.0,5705.48
4634,12925700,3.0,445279.0,1540.0,5562.68
4635,12641436,3.0,195049.0,1598.0,2416.91
4636,12934908,3.0,496718.0,1921.0,5923.63
4637,12254656,3.0,164459.0,1235.0,2122.51
4638,11991239,2.0,358740.0,1310.0,4296.4
4639,11921128,3.0,667669.0,2450.0,8877.85
4640,11278846,4.0,228431.0,2176.0,3422.08
4641,10936811,2.0,535719.0,1386.0,5884.25
4642,12608117,4.0,613428.0,2304.0,7069.39
4643,11459278,3.0,948107.0,1960.0,11458.93
4644,12900646,4.0,94506.0,1722.0,1318.81
4645,11234644,2.0,160882.0,1284.0,2908.94
4646,10740292,5.0,2075000.0,4709.0,25684.04
4647,11085853,3.0,243793.0,1820.0,3214.41
4648,10952139,3.0,79890.0,1349.0,909.66
4649,11086571,2.0,432500.0,1650.0,5224.16
4650,10777630,3.0,77201.0,1814.0,1047.15
4651,10737846,6.0,2213528.0,6188.0,25150.84
4652,12897042,4.0,395287.0,2026.0,4704.16
4653,11508989,4.0,2262598.0,3654.0,24054.39
4654,11997124,2.0,570484.0,1638.0,6934.99
4655,11467895,4.0,882500.0,2281.0,9945.41
4656,11597828,4.0,504511.0,1555.0,6011.47
4657,12903259,4.0,308314.0,2902.0,3922.88
4658,12270432,3.0,269480.0,1432.0,5089.92
4659,11191287,5.0,335032.0,2916.0,5180.05
4660,11614064,2.0,736022.0,1529.0,8816.6
4661,10816821,3.0,136851.0,2107.0,1902.37
4662,12906880,3.0,256782.0,1334.0,3105.32
4663,12265001,2.0,137932.0,968.0,2678.36
4664,11241757,4.0,460314.0,1993.0,5469.17
4665,12660355,4.0,1198542.0,2661.0,13978.71
4666,12835610,3.0,217511.0,1563.0,2833.35
4667,12254942,3.0,188035.0,1296.0,2603.31
4668,12143018,3.0,735933.0,2141.0,8540.22
4669,12037089,3.0,668078.0,1621.0,8118.26
4670,11187475,2.0,98374.0,744.0,1920.08
4671,10819734,2.0,472320.0,1156.0,5815.55
4672,12903360,3.0,290982.0,1127.0,3672.04
4673,11637346,4.0,1948068.0,3109.0,22639.4
4674,12890965,3.0,107298.0,1610.0,1497.08
4675,12599454,3.0,476865.0,1253.0,5583.99
4676,11930706,4.0,928047.0,2575.0,11020.85
4677,12890566,2.0,114424.0,1040.0,1630.8
4678,11095922,2.0,97780.0,826.0,1257.72
4679,12680989,3.0,694875.0,1885.0,8055.12
4680,12903723,3.0,335031.0,1140.0,4158.13
4681,10787814,3.0,354398.0,1306.0,4296.04
4682,12638984,4.0,86730.0,1792.0,1307.62
4683,11673537,3.0,308476.0,1941.0,3843.08
4684,11143364,3.0,469045.0,1797.0,6219.08
4685,11042475,4.0,410890.0,1751.0,5040.05
4686,11391365,4.0,270413.0,1534.0,3420.63
4687,12443183,4.0,259241.0,1818.0,3210.71
4688,10761491,3.0,210170.0,1275.0,2639.41
4689,11027263,3.0,234635.0,1810.0,2960.18
4690,11143703,4.0,215632.0,1699.0,3154.12
4691,12492656,2.0,63300.0,956.0,1148.12
4692,12440830,2.0,97098.0,1069.0,1461.36
4693,12546800,1.0,200620.0,684.0,2492.01
4694,12440770,2.0,210000.0,1069.0,2660.39
4695,11537836,2.0,357153.0,1746.0,4301.63
4696,11791783,3.0,386174.0,1092.0,4679.39
4697,12440047,3.0,323274.0,1152.0,6537.26
4698,11008591,3.0,427000.0,2050.0,5289.86
4699,12126743,5.0,657841.0,2253.0,7738.14
4700,11297604,4.0,188546.0,2449.0,2978.33
4701,12349807,3.0,392000.0,1506.0,4759.18
4702,12544358,2.0,61247.0,1464.0,981.59
4703,12218004,2.0,203939.0,1005.0,2994.43
4704,11706973,3.0,38271.0,1360.0,584.53
4705,11581738,3.0,932294.0,1561.0,11042.7
4706,12448893,2.0,239261.0,1035.0,2933.59
4707,12439533,3.0,820000.0,1592.0,9762.23
4708,10887393,3.0,370566.0,912.0,4450.1
4709,12447128,3.0,294232.0,1120.0,3532.05
4710,12126559,3.0,155499.0,1768.0,2108.9
4711,11578898,3.0,1617561.0,1924.0,19027.5
4712,13062181,4.0,371747.0,2560.0,4898.29
4713,13063501,2.0,164187.0,808.0,2117.28
4714,11026538,4.0,293905.0,1341.0,3647.37
4715,10860288,3.0,745000.0,1462.0,8937.59
4716,11425744,3.0,316354.0,939.0,4133.8
4717,12527617,3.0,1147606.0,2166.0,13564.58
4718,11037816,2.0,60425.0,1662.0,856.86
4719,11994246,1.0,329956.0,728.0,4005.51
4720,13052903,4.0,386232.0,2205.0,4800.62
4721,10999014,3.0,277670.0,1162.0,3356.19
4722,11696563,2.0,32456.0,1145.0,473.57
4723,11103503,3.0,244452.0,1120.0,3379.26
4724,12210773,3.0,100058.0,1000.0,1283.31
4725,12706215,4.0,747177.0,2237.0,8823.46
4726,11971033,2.0,649759.0,1494.0,7798.48
4727,12781466,3.0,416905.0,2039.0,5267.69
4728,11582504,2.0,376312.0,1020.0,4287.59
4729,11231531,3.0,166321.0,1127.0,2846.82
4730,11564963,2.0,703000.0,1426.0,8482.23
4731,11702265,2.0,260000.0,748.0,3249.7
4732,11159036,4.0,738091.0,3280.0,10546.27
4733,11036269,3.0,133639.0,1072.0,1719.99
4734,11321159,3.0,248934.0,1504.0,3920.73
4735,12495100,3.0,489137.0,1339.0,5926.97
4736,13058441,2.0,358000.0,1025.0,4229.18
4737,11176645,3.0,410161.0,2418.0,5659.01
4738,10772529,3.0,273657.0,1463.0,3407.0
4739,11835962,4.0,101886.0,1960.0,1914.66
4740,12475634,3.0,242562.0,1610.0,2942.73
4741,11748646,3.0,465490.0,1260.0,5647.55
4742,11139718,4.0,277144.0,1530.0,3891.33
4743,13072589,4.0,1304475.0,3233.0,14989.44
4744,11110296,3.0,66984.0,1418.0,1419.14
4745,13005737,3.0,463321.0,1852.0,6103.48
4746,11728687,3.0,220908.0,1510.0,2727.35
4747,11728751,2.0,289602.0,1030.0,3613.44
4748,10792514,1.0,137933.0,599.0,1719.65
4749,11832596,3.0,314376.0,1324.0,3972.5
4750,11671092,2.0,595239.0,1300.0,7268.9
4751,10798631,2.0,244036.0,1203.0,3016.69
4752,12469024,3.0,488210.0,1168.0,6061.83
4753,11669559,4.0,480784.0,3594.0,6002.78
4754,11346241,4.0,466643.0,2557.0,7035.03
4755,11004177,3.0,51513.0,1212.0,765.24
4756,11435366,3.0,224271.0,1001.0,3111.2
4757,13009641,4.0,958153.0,2356.0,11044.83
4758,11881987,3.0,85482.0,1671.0,1259.11
4759,11715785,2.0,492396.0,1355.0,6061.16
4760,12790859,3.0,226328.0,1396.0,2906.32
4761,12060841,4.0,377459.0,1786.0,4135.91
4762,13082964,3.0,59160.0,1356.0,1052.79
4763,11287750,4.0,99513.0,1118.0,1775.48
4764,10840894,3.0,649000.0,1698.0,7857.29
4765,10827483,2.0,92757.0,971.0,1203.0
4766,11160449,4.0,159941.0,1362.0,2464.69
4767,10769265,3.0,176584.0,870.0,2151.39
4768,10867768,3.0,749827.0,2436.0,9173.48
4769,11996822,1.0,304711.0,746.0,3644.06
4770,12095350,3.0,594442.0,1990.0,6996.3
4771,12788421,3.0,174074.0,1509.0,2397.48
4772,11328490,5.0,565363.0,4118.0,6266.28
4773,12068518,2.0,191296.0,1071.0,2150.52
4774,12454116,2.0,282408.0,1048.0,3429.48
4775,12543822,2.0,362000.0,1074.0,4298.46
4776,11431496,3.0,477000.0,1266.0,5819.17
4777,10826481,3.0,454000.0,1301.0,5545.72
4778,10828943,2.0,143500.0,836.0,1719.98
4779,12450940,4.0,236080.0,1789.0,2932.61
4780,13017909,4.0,237937.0,1124.0,3066.4
4781,12428874,4.0,538000.0,1711.0,6257.09
4782,12486192,3.0,328391.0,1440.0,4144.06
4783,11042942,3.0,99734.0,1486.0,1230.3
4784,11338900,3.0,212135.0,1600.0,1126.84
4785,12043563,4.0,424873.0,2925.0,4737.65
4786,12484623,3.0,90221.0,1362.0,1387.39
4787,12332956,1.0,81726.0,573.0,1139.76
4788,11267315,3.0,151194.0,1392.0,2574.04
4789,10867024,4.0,325836.0,2633.0,4189.05
4790,11735335,3.0,39504.0,1614.0,591.8
4791,11666886,4.0,701597.0,3051.0,8542.84
4792,12344205,3.0,236029.0,1598.0,3028.62
4793,13001845,4.0,590778.0,1829.0,7388.82
4794,11138284,3.0,534454.0,1767.0,6958.38
4795,12120018,2.0,390870.0,1175.0,4598.48
4796,11684617,3.0,925808.0,1595.0,11045.49
4797,10846727,3.0,904000.0,2175.0,10895.07
4798,12558084,2.0,176130.0,907.0,2218.22
4799,12512841,3.0,551280.0,1228.0,6563.41
4800,10800661,3.0,269236.0,1050.0,3307.31
4801,12514364,3.0,488075.0,1176.0,5911.87
4802,12400999,3.0,521873.0,2681.0,6384.72
4803,12042901,1.0,215131.0,610.0,2388.63
4804,11683222,3.0,2148881.0,2137.0,25001.87
4805,10853413,3.0,674000.0,1752.0,8207.55
4806,11156200,3.0,389645.0,1722.0,5110.54
4807,11041083,6.0,543158.0,2461.0,6671.51
4808,11309571,3.0,240000.0,2609.0,3803.92
4809,10848095,2.0,119904.0,815.0,1426.74
4810,10712144,4.0,550281.0,1882.0,6748.54
4811,10833402,4.0,248293.0,1500.0,3019.89
4812,10903096,3.0,694852.0,1472.0,8442.57
4813,10848544,4.0,89386.0,1650.0,1141.24
4814,12398723,2.0,286062.0,785.0,3875.17
4815,12398412,3.0,230243.0,1269.0,3216.13
4816,11116489,3.0,331415.0,1580.0,4715.78
4817,11983243,0.0,58408.0,529.0,677.06
4818,11114502,3.0,484765.0,1866.0,6638.84
4819,11115769,3.0,619000.0,2323.0,8381.11
4820,11416560,2.0,169921.0,872.0,2899.63
4821,12042521,2.0,76593.0,804.0,907.26
4822,12767007,3.0,394000.0,1006.0,5388.03
4823,11978258,2.0,350816.0,888.0,4224.82
4824,11302921,4.0,282698.0,2556.0,4232.85
4825,12521133,3.0,401650.0,2090.0,4822.49
4826,10849987,3.0,509295.0,1416.0,6266.69
4827,11686016,2.0,2151241.0,2981.0,25092.06
4828,12133665,2.0,944298.0,2281.0,10882.48
4829,11584525,2.0,939018.0,1644.0,11211.85
4830,11784856,0.0,419000.0,600.0,5124.34
4831,12390642,3.0,374482.0,1329.0,4848.07
4832,11577590,2.0,584750.0,1529.0,7191.65
4833,11950562,4.0,47581.0,1515.0,665.5
4834,10852116,2.0,227347.0,990.0,2715.92
4835,12380491,4.0,62117.0,1352.0,1346.34
4836,12063067,2.0,267369.0,1121.0,2898.41
4837,10741344,3.0,98944.0,2068.0,1387.55
4838,10796733,5.0,626267.0,5903.0,7877.36
4839,11179978,5.0,721741.0,4300.0,9001.25
4840,10919556,3.0,463000.0,1478.0,5692.75
4841,12832437,3.0,350541.0,2146.0,4269.47
4842,13027608,5.0,144237.0,1616.0,1918.65
4843,12115361,2.0,66638.0,1450.0,1012.73
4844,11757468,4.0,509040.0,2668.0,6329.08
4845,12755666,4.0,439065.0,1505.0,5561.46
4846,11150234,3.0,136269.0,2198.0,2276.14
4847,12418284,2.0,179465.0,898.0,2252.59
4848,11313339,4.0,165738.0,1552.0,3745.66
4849,12365570,3.0,195567.0,1304.0,3521.28
4850,12979340,2.0,276702.0,1070.0,3414.75
4851,11020613,4.0,194633.0,1144.0,2443.98
4852,13026257,2.0,237037.0,1684.0,2984.05
4853,11787858,0.0,56000.0,470.0,1476.33
4854,11401383,2.0,183252.0,992.0,2472.9
4855,13025751,4.0,407791.0,2329.0,5009.29
4856,12044639,3.0,587301.0,1719.0,6467.65
4857,11147068,4.0,333129.0,1939.0,4510.85
4858,11399935,2.0,153483.0,850.0,2174.18
4859,11404187,2.0,177346.0,1115.0,2418.58
4860,12475802,3.0,211884.0,1128.0,2735.88
4861,10897255,3.0,373442.0,1446.0,4589.75
4862,12065161,2.0,304592.0,1528.0,3318.89
4863,11002842,3.0,222997.0,1030.0,2767.58
4864,12923779,3.0,246451.0,1228.0,3171.32
4865,13043466,3.0,118007.0,2050.0,1764.36
4866,12101778,4.0,660199.0,2817.0,7776.94
4867,11694488,3.0,229898.0,1061.0,2897.79
4868,11054565,3.0,373144.0,1344.0,4605.96
4869,11714269,1.0,215365.0,720.0,2556.25
4870,10980367,3.0,138830.0,1075.0,1757.46
4871,10941268,4.0,77195.0,1401.0,884.74
4872,11713180,2.0,446597.0,1736.0,5542.13
4873,12931408,3.0,353896.0,1150.0,4483.33
4874,12498562,2.0,291262.0,966.0,3605.49
4875,12507039,2.0,181894.0,1335.0,2449.72
4876,12333774,3.0,212727.0,1388.0,2710.06
4877,12622515,3.0,259002.0,1548.0,3283.12
4878,11215726,3.0,94993.0,1354.0,2073.91
4879,12483344,3.0,370299.0,1096.0,4416.02
4880,12729431,2.0,271000.0,1305.0,3444.48
4881,11925048,3.0,396208.0,920.0,4840.32
4882,12113493,1.0,117093.0,864.0,1443.35
4883,11079631,4.0,130840.0,1750.0,1720.01
4884,11592966,2.0,386590.0,1577.0,4895.45
4885,12911827,3.0,502000.0,1658.0,5954.81
4886,12797603,3.0,92573.0,1706.0,1403.98
4887,12056004,3.0,811800.0,1906.0,8842.4
4888,12735696,1.0,314727.0,975.0,4010.83
4889,12479609,4.0,632433.0,2236.0,7359.39
4890,12926099,3.0,64150.0,1150.0,1057.22
4891,12480445,3.0,361812.0,1265.0,4408.89
4892,10879560,4.0,327429.0,1274.0,3947.81
4893,12492243,3.0,62649.0,1092.0,1137.85
4894,10839379,2.0,485226.0,1553.0,5892.16
4895,12030092,2.0,271624.0,1156.0,3391.77
4896,10793689,2.0,362435.0,920.0,4397.16
4897,11170501,2.0,318088.0,1156.0,4815.62
4898,10894265,4.0,237010.0,2817.0,2944.49
4899,12334765,2.0,133399.0,747.0,1765.27
4900,11163987,5.0,401286.0,2327.0,5739.03
4901,11821357,2.0,240816.0,1092.0,3347.58
4902,11595106,2.0,1011462.0,1464.0,12077.61
4903,11855843,3.0,271191.0,1339.0,4277.72
4904,11631743,2.0,91901.0,942.0,1133.62
4905,12513860,3.0,70675.0,1433.0,1015.25
4906,13065432,4.0,172958.0,1200.0,2234.95
4907,12919773,3.0,414108.0,1625.0,5194.62
4908,12919759,3.0,73771.0,1198.0,1170.67
4909,12605416,4.0,62771.0,1393.0,1228.56
4910,10920463,4.0,154245.0,3429.0,2251.28
4911,12803474,3.0,461000.0,1795.0,5772.0
4912,10885598,2.0,75121.0,1306.0,989.94
4913,12220041,2.0,182282.0,844.0,2413.42
4914,11387410,3.0,172792.0,1300.0,2180.71
4915,10833210,3.0,342082.0,1752.0,4248.03
4916,12690633,3.0,691249.0,2032.0,8015.43
4917,12324228,2.0,180937.0,702.0,2433.73
4918,12066930,1.0,183506.0,859.0,2052.28
4919,11408465,2.0,330280.0,1532.0,4437.78
4920,12036261,4.0,636437.0,2280.0,7745.91
4921,13042638,3.0,132742.0,1488.0,24234.62
4922,12328850,3.0,507000.0,1624.0,6154.71
4923,11404441,1.0,70024.0,684.0,1004.78
4924,11125716,3.0,456300.0,2283.0,11455.53
4925,12262042,3.0,260000.0,1104.0,3428.61
4926,11593081,2.0,716198.0,1355.0,8631.56
4927,12144843,3.0,101015.0,1721.0,1369.1
4928,12111171,1.0,363101.0,688.0,4331.52
4929,12044193,2.0,1840000.0,2634.0,20226.46
4930,12147670,2.0,157606.0,1080.0,2083.51
4931,11128602,4.0,153050.0,2412.0,2021.86
4932,12731566,3.0,95174.0,1479.0,1487.32
4933,13048147,4.0,458785.0,2023.0,5511.76
4934,11401743,3.0,332417.0,1584.0,4568.12
4935,11925038,4.0,738565.0,2000.0,8592.07
4936,11817496,2.0,213978.0,1144.0,2655.56
4937,10981896,2.0,227000.0,922.0,2740.23
4938,11898689,2.0,417617.0,1138.0,5023.04
4939,11507337,3.0,1850800.0,1731.0,20533.62
4940,10793786,2.0,313793.0,1030.0,3743.12
4941,11709836,3.0,342658.0,2011.0,4275.77
4942,11085622,4.0,506508.0,2773.0,6318.4
4943,11735020,3.0,302186.0,1710.0,3738.9
4944,10876414,3.0,394222.0,1044.0,4894.0
4945,11864754,3.0,293622.0,840.0,3597.53
4946,10961610,2.0,676839.0,1306.0,7493.17
4947,11298781,3.0,103892.0,1334.0,2020.13
4948,10753145,3.0,713339.0,2318.0,9093.28
4949,11491804,3.0,594506.0,1258.0,7293.2
4950,11022138,3.0,294537.0,1169.0,3671.09
4951,12882893,2.0,132864.0,1176.0,1764.72
4952,10857602,2.0,95429.0,1267.0,1155.86
4953,11174746,3.0,244249.0,1257.0,3703.15
4954,10962720,4.0,343146.0,2598.0,4580.42
4955,11020740,3.0,187278.0,1358.0,2483.86
4956,12071074,2.0,270416.0,1070.0,3003.64
4957,11550122,3.0,251979.0,1311.0,3172.69
4958,12224279,2.0,82078.0,1468.0,1093.96
4959,12016644,2.0,582500.0,1597.0,7087.02
4960,12879283,3.0,326342.0,1472.0,4048.07
4961,12035010,4.0,2206585.0,3662.0,26579.6
4962,12427111,3.0,50684.0,1410.0,899.13
4963,12878694,3.0,143969.0,1060.0,4273.86
4964,11502349,6.0,1714843.0,2609.0,19035.1
4965,12362561,2.0,222000.0,842.0,3443.85
4966,11025072,2.0,200947.0,744.0,2579.14
4967,11748729,2.0,376185.0,1280.0,4577.48
4968,12434969,2.0,74133.0,1274.0,979.52
4969,12681365,3.0,477130.0,1431.0,5590.37
4970,11503078,3.0,634605.0,1822.0,7175.73
4971,11749747,4.0,764224.0,2263.0,9332.09
4972,11320181,5.0,191817.0,1862.0,3167.24
4973,12433277,3.0,325904.0,1254.0,3932.31
4974,12430980,3.0,265316.0,1219.0,3406.33
4975,12170343,3.0,112318.0,2444.0,1700.07
4976,12429796,3.0,64589.0,1016.0,1078.18
4977,10960034,2.0,391000.0,890.0,4334.31
4978,12163807,2.0,383845.0,1367.0,4738.11
4979,12210716,2.0,20031.0,702.0,384.39
4980,12427494,3.0,425000.0,1176.0,5251.86
4981,12016199,3.0,1417529.0,3283.0,17109.29
4982,10967293,3.0,246212.0,1844.0,3060.19
4983,12760226,3.0,301533.0,830.0,3984.02
4984,10967307,4.0,380000.0,1844.0,4733.56
4985,12870321,3.0,416251.0,1138.0,5161.0
4986,12242399,3.0,195983.0,1290.0,2821.48
4987,10970935,2.0,195883.0,623.0,2441.18
4988,11208016,3.0,122845.0,1141.0,2322.25
4989,12865775,1.0,75400.0,1291.0,1359.82
4990,11060621,3.0,157925.0,1723.0,2052.31
4991,12390465,3.0,47382.0,1068.0,1081.94
4992,11554140,2.0,1338482.0,1605.0,16112.59
4993,12240937,3.0,37224.0,1338.0,748.56
4994,11868276,3.0,190001.0,1227.0,2450.18
4995,11242650,3.0,270563.0,2178.0,3125.35
4996,12773870,3.0,335217.0,1659.0,4312.68
4997,12371294,4.0,432000.0,1312.0,5726.62
4998,11609871,3.0,2122844.0,2977.0,25595.69
4999,12664468,2.0,381764.0,975.0,4629.41
5000,12664533,2.0,312331.0,975.0,3775.47
5001,10855194,3.0,649353.0,1359.0,7788.86
5002,11759602,3.0,247786.0,1478.0,3130.41
5003,12373903,2.0,192609.0,1000.0,2887.1
5004,11496818,5.0,913725.0,952.0,10267.63
5005,11014320,4.0,135317.0,2077.0,1830.99
5006,10712101,3.0,273735.0,2095.0,3477.68
5007,11173501,2.0,117332.0,909.0,1977.58
5008,12404318,2.0,286477.0,1230.0,3823.7
5009,12375798,3.0,324273.0,1001.0,4954.62
5010,11559355,3.0,1583790.0,1011.0,18968.75
5011,12376227,3.0,420000.0,1203.0,6385.31
5012,12873860,4.0,180231.0,1599.0,2374.17
5013,12681963,4.0,1040000.0,1822.0,11810.94
5014,10957712,2.0,245745.0,1135.0,2712.12
5015,11005973,3.0,150252.0,1557.0,2046.6
5016,10812532,4.0,1400000.0,4514.0,17185.92
5017,10724253,3.0,502793.0,2693.0,6110.94
5018,12096903,2.0,662082.0,990.0,7782.27
5019,12342217,3.0,187240.0,1882.0,2526.0
5020,10842684,1.0,30399.0,550.0,476.49
5021,12096354,2.0,381853.0,1362.0,4467.04
5022,12459995,3.0,395021.0,1289.0,4685.23
5023,10866675,3.0,696138.0,1900.0,8543.08
5024,11031484,4.0,595431.0,2534.0,7291.76
5025,12685421,3.0,719174.0,1957.0,9052.96
5026,11333741,3.0,358189.0,2040.0,4270.62
5027,10952048,3.0,100928.0,1349.0,1138.12
5028,11331103,4.0,532000.0,2412.0,6219.93
5029,12095519,2.0,274919.0,1152.0,3299.34
5030,10715587,4.0,480000.0,1362.0,5788.54
5031,12792166,4.0,235662.0,1706.0,2997.1
5032,12465586,2.0,277389.0,1193.0,3399.7
5033,13078253,4.0,347928.0,1794.0,10481.5
5034,12737971,3.0,204979.0,1226.0,2595.94
5035,12337789,4.0,602000.0,2234.0,7336.42
5036,11482989,3.0,756361.0,1548.0,9581.87
5037,11160526,4.0,431480.0,1625.0,6292.73
5038,13081724,4.0,274533.0,1470.0,3495.02
5039,11994147,3.0,95630.0,1564.0,1266.53
5040,11483470,2.0,536923.0,1350.0,8213.31
5041,13084390,3.0,35570.0,960.0,764.33
5042,10738503,4.0,473501.0,1924.0,5547.81
5043,11725657,3.0,233688.0,1981.0,2896.19
5044,11892400,3.0,374372.0,1746.0,5239.85
5045,11056245,3.0,431696.0,1560.0,5368.31
5046,13087640,1.0,212000.0,710.0,2874.7
5047,11077131,4.0,388323.0,1773.0,4741.03
5048,12740751,4.0,215344.0,1576.0,2977.08
5049,11596817,1.0,211336.0,739.0,2630.74
5050,13100613,2.0,270458.0,1295.0,3546.92
5051,11071684,3.0,286035.0,1581.0,3604.22
5052,12895931,2.0,215000.0,872.0,2663.23
5053,11792444,2.0,204145.0,770.0,2577.93
5054,12858628,4.0,405566.0,1881.0,4928.24
5055,12443379,3.0,268035.0,1307.0,3274.79
5056,11159118,5.0,814737.0,4232.0,16054.07
5057,12440823,1.0,79576.0,972.0,1258.87
5058,11027086,3.0,360000.0,1588.0,4506.03
5059,12350776,2.0,589000.0,1920.0,7205.24
5060,11617663,3.0,1325944.0,1583.0,16031.23
5061,12783151,3.0,365203.0,1847.0,16745.46
5062,10863046,2.0,522873.0,1524.0,6398.15
5063,12160579,3.0,550000.0,1125.0,6510.32
5064,11070243,3.0,555747.0,1600.0,6726.46
5065,11489205,4.0,822515.0,2040.0,9800.9
5066,12000152,1.0,176729.0,1039.0,2424.29
5067,11504002,3.0,1375866.0,1310.0,15333.87
5068,13100969,4.0,311586.0,1672.0,3987.81
5069,11621278,2.0,1172458.0,2352.0,14029.43
5070,10843675,4.0,75541.0,1414.0,963.92
5071,11737398,3.0,516502.0,1831.0,6293.82
5072,11030756,3.0,77201.0,1638.0,986.28
5073,13102089,3.0,437000.0,999.0,5393.58
5074,11297194,3.0,203300.0,1619.0,3199.15
5075,12035554,5.0,2300000.0,3822.0,27730.19
5076,12898531,2.0,242000.0,771.0,2928.49
5077,12644890,4.0,350818.0,2175.0,4360.77
5078,11620000,2.0,126076.0,1499.0,1534.75
5079,12897604,3.0,154268.0,1185.0,2097.61
5080,11487342,2.0,590000.0,1490.0,6921.9
5081,11072103,4.0,182132.0,3003.0,2449.46
5082,11740375,3.0,554786.0,1310.0,6716.02
5083,11324739,4.0,248917.0,2665.0,5602.85
5084,11872010,2.0,370000.0,1100.0,4497.32
5085,12962387,4.0,104023.0,1842.0,1431.89
5086,11228123,1.0,89314.0,564.0,1167.9
5087,10828881,3.0,58777.0,1140.0,824.29
5088,12817138,3.0,196380.0,1510.0,2537.67
5089,12597301,3.0,101429.0,1584.0,1340.04
5090,11422113,3.0,228271.0,1799.0,3137.01
5091,12597233,3.0,159522.0,2034.0,2017.77
5092,12580284,3.0,82034.0,1127.0,3975.15
5093,12566619,2.0,273000.0,772.0,3858.85
5094,11642344,5.0,8823765.0,6489.0,106128.15
5095,12023965,3.0,189269.0,1528.0,2465.49
5096,11525172,2.0,646213.0,1410.0,10294.79
5097,10931113,2.0,780000.0,1368.0,9376.91
5098,11232141,4.0,294200.0,2756.0,4529.54
5099,12715490,3.0,243308.0,2000.0,3301.44
5100,12130719,3.0,113857.0,1436.0,11977.62
5101,11677377,2.0,558278.0,777.0,6643.18
5102,12311452,2.0,294405.0,816.0,3924.82
5103,10719631,3.0,413803.0,1754.0,5178.0
5104,12542126,2.0,155975.0,768.0,2027.93
5105,13018554,3.0,149573.0,948.0,1949.74
5106,11175887,4.0,487735.0,2239.0,6723.69
5107,12557756,1.0,375915.0,880.0,4555.86
5108,11983321,2.0,329955.0,1148.0,4027.5
5109,12557504,1.0,228980.0,625.0,2839.38
5110,12839708,4.0,215743.0,1230.0,2817.09
5111,11176226,3.0,405500.0,1512.0,5446.9
5112,12139758,4.0,647114.0,2242.0,7674.91
5113,11669848,2.0,1054771.0,1176.0,14571.39
5114,11646953,6.0,5670132.0,5206.0,68239.71
5115,11461520,3.0,813545.0,1109.0,9870.84
5116,11650200,3.0,151353.0,2089.0,2036.05
5117,11658383,3.0,1228143.0,2845.0,14849.38
5118,11102457,3.0,239766.0,1087.0,3441.8
5119,11167912,4.0,523700.0,1449.0,6826.6
5120,11113391,3.0,379683.0,1672.0,5399.56
5121,12545293,2.0,93357.0,1510.0,1286.34
5122,12300604,2.0,168136.0,896.0,2402.31
5123,11113308,4.0,547726.0,2023.0,7550.58
5124,12533655,2.0,278779.0,1330.0,3426.64
5125,12595217,3.0,521000.0,1526.0,6556.61
5126,11845671,2.0,470988.0,1059.0,6066.78
5127,11456387,2.0,649757.0,1092.0,7789.02
5128,12577877,3.0,260930.0,1362.0,3671.35
5129,11930852,5.0,72223.0,2463.0,1248.52
5130,12594874,1.0,114360.0,654.0,1618.79
5131,12700204,3.0,109514.0,1900.0,1532.99
5132,10740743,1.0,189648.0,977.0,2543.63
5133,11645335,9.0,18812604.0,8932.0,225223.7
5134,12709758,4.0,815000.0,1617.0,9490.69
5135,12274926,2.0,10504.0,680.0,604.01
5136,11176506,4.0,687000.0,2800.0,9335.1
5137,11270300,3.0,260951.0,2047.0,3803.11
5138,12700185,3.0,130220.0,2270.0,1747.3
5139,12310473,3.0,219723.0,1377.0,3036.93
5140,11899239,2.0,429000.0,1249.0,5072.32
5141,12309989,3.0,125261.0,1256.0,1914.7
5142,11670538,5.0,373091.0,3507.0,4651.7
5143,11942340,1.0,546348.0,832.0,6614.33
5144,10719145,3.0,426494.0,1454.0,5229.45
5145,12277083,2.0,329000.0,1064.0,5656.06
5146,10986871,4.0,295266.0,2078.0,3767.94
5147,12027366,4.0,1560153.0,3667.0,18868.57
5148,10735565,3.0,610228.0,2432.0,7592.91
5149,10907873,2.0,812200.0,1533.0,9885.3
5150,12702354,4.0,1379880.0,4138.0,15556.15
5151,10930715,2.0,187026.0,1174.0,2255.02
5152,12562106,2.0,246203.0,1185.0,3021.09
5153,11270737,3.0,214353.0,1735.0,6257.67
5154,11463372,4.0,1240655.0,3656.0,14954.39
